itrial,d,method,coverage,width
11,55,naive,0.81,3.0754493485784495
11,55,jackknife,0.85,3.2370701955811905
11,55,jackknife+,0.85,3.2461727758308747
11,55,jackknife-mm,0.87,3.327880457690465
11,55,CV+,0.86,3.2999797217175253
11,55,split,0.89,3.433221163431481
12,55,naive,0.91,3.196089752102237
12,55,jackknife,0.93,3.3810566298497466
12,55,jackknife+,0.93,3.379324069322577
12,55,jackknife-mm,0.95,3.4672467412372896
12,55,CV+,0.93,3.3354271195835263
12,55,split,0.91,3.315442889501186
13,55,naive,0.91,3.1782327927864844
13,55,jackknife,0.94,3.3496954967469783
13,55,jackknife+,0.94,3.3610377286735953
13,55,jackknife-mm,0.94,3.4381633135935696
13,55,CV+,0.94,3.383323174029649
13,55,split,0.92,3.388027430900097
14,55,naive,0.94,3.273507631549082
14,55,jackknife,0.94,3.46439473193982
14,55,jackknife+,0.94,3.4624862685510625
14,55,jackknife-mm,0.94,3.550226284756446
14,55,CV+,0.94,3.4887184173007455
14,55,split,0.93,3.39986502237597
15,55,naive,0.89,3.2602691520216185
15,55,jackknife,0.9,3.4558340816187187
15,55,jackknife+,0.9,3.452226978004881
15,55,jackknife-mm,0.91,3.5404101149124183
15,55,CV+,0.91,3.5123168385470183
15,55,split,0.91,3.4622550478784238
16,55,naive,0.85,3.080766202586407
16,55,jackknife,0.85,3.2672027116713083
16,55,jackknife+,0.85,3.278055346719212
16,55,jackknife-mm,0.88,3.360506211855405
16,55,CV+,0.86,3.30389890369902
16,55,split,0.85,3.273615752388166
17,55,naive,0.9,3.2235272564718467
17,55,jackknife,0.92,3.4143654647996815
17,55,jackknife+,0.92,3.4040000791246157
17,55,jackknife-mm,0.93,3.4993769899038485
17,55,CV+,0.92,3.4420771070915612
17,55,split,0.92,3.481336829091555
18,55,naive,0.88,3.2478662535064604
18,55,jackknife,0.89,3.4519782820640943
18,55,jackknife+,0.9,3.453948543926671
18,55,jackknife-mm,0.9,3.540672713241342
18,55,CV+,0.89,3.465291408222306
18,55,split,0.91,3.5432957763094723
19,55,naive,0.87,3.111167441494217
19,55,jackknife,0.88,3.279129544095536
19,55,jackknife+,0.88,3.284113487191753
19,55,jackknife-mm,0.88,3.369285344501585
19,55,CV+,0.88,3.33411921496327
19,55,split,0.9,3.4297510698669593
20,55,naive,0.89,3.212195286348556
20,55,jackknife,0.91,3.390751712939961
20,55,jackknife+,0.91,3.3912574208333397
20,55,jackknife-mm,0.91,3.4818104019459155
20,55,CV+,0.91,3.404979975315682
20,55,split,0.88,3.397492970674824
21,55,naive,0.89,3.1862676142380892
21,55,jackknife,0.91,3.3721732515809837
21,55,jackknife+,0.91,3.3715835761304924
21,55,jackknife-mm,0.92,3.4561213102397947
21,55,CV+,0.91,3.3745957267592335
21,55,split,0.91,3.483026317188772
22,55,naive,0.93,3.2618705950731983
22,55,jackknife,0.94,3.44431924027644
22,55,jackknife+,0.94,3.4511219986972184
22,55,jackknife-mm,0.95,3.5385959294918257
22,55,CV+,0.94,3.4670006721234996
22,55,split,0.91,3.448677575673023
23,55,naive,0.86,3.224206242651764
23,55,jackknife,0.88,3.3966614214529436
23,55,jackknife+,0.88,3.399183825565168
23,55,jackknife-mm,0.88,3.487497567821665
23,55,CV+,0.87,3.427826021989266
23,55,split,0.86,3.4224761211938084
24,55,naive,0.9,3.2583070834336714
24,55,jackknife,0.91,3.4264463261452125
24,55,jackknife+,0.9,3.4260019849886123
24,55,jackknife-mm,0.92,3.5139401285198453
24,55,CV+,0.91,3.4431033455915756
24,55,split,0.91,3.5960323137012993
25,55,naive,0.94,3.387917125724794
25,55,jackknife,0.95,3.5831032858782224
25,55,jackknife+,0.95,3.5884385214597785
25,55,jackknife-mm,0.96,3.675649254298897
25,55,CV+,0.95,3.593337717948965
25,55,split,0.93,3.7167738362173277
26,55,naive,0.87,3.262034625119388
26,55,jackknife,0.9,3.4441607252565514
26,55,jackknife+,0.91,3.4599415196982632
26,55,jackknife-mm,0.92,3.528718945041425
26,55,CV+,0.92,3.486691524683333
26,55,split,0.91,3.6455802786518294
27,55,naive,0.91,3.3619249365497343
27,55,jackknife,0.92,3.5321015635335566
27,55,jackknife+,0.92,3.5356189509178155
27,55,jackknife-mm,0.93,3.6272881217206647
27,55,CV+,0.92,3.52550230628135
27,55,split,0.91,3.4681805015710916
28,55,naive,0.87,3.262600079521695
28,55,jackknife,0.89,3.4706515802331537
28,55,jackknife+,0.88,3.458952731906272
28,55,jackknife-mm,0.89,3.557129074276923
28,55,CV+,0.89,3.4977133210630615
28,55,split,0.89,3.563082187587554
29,55,naive,0.93,3.320248674006641
29,55,jackknife,0.94,3.513164792058205
29,55,jackknife+,0.94,3.5134570080520073
29,55,jackknife-mm,0.96,3.6047026798547086
29,55,CV+,0.94,3.553972342596093
29,55,split,0.94,3.4848565992098406
30,55,naive,0.86,3.075572307309875
30,55,jackknife,0.86,3.2559456219117404
30,55,jackknife+,0.86,3.2671521244183515
30,55,jackknife-mm,0.89,3.3427930530693977
30,55,CV+,0.87,3.3325143108744815
30,55,split,0.86,3.2873654821127074
31,55,naive,0.91,3.3514566581214518
31,55,jackknife,0.91,3.540893579575864
31,55,jackknife+,0.91,3.5435424694549686
31,55,jackknife-mm,0.91,3.633155173801673
31,55,CV+,0.91,3.566905211187901
31,55,split,0.91,3.6428085665470618
32,55,naive,0.87,3.299042932024199
32,55,jackknife,0.89,3.502922400933885
32,55,jackknife+,0.89,3.499972775301427
32,55,jackknife-mm,0.91,3.593630828499717
32,55,CV+,0.88,3.4424868779960867
32,55,split,0.91,3.6411633390376443
33,55,naive,0.87,3.1967946185377296
33,55,jackknife,0.9,3.3664400516568302
33,55,jackknife+,0.9,3.367750475764599
33,55,jackknife-mm,0.92,3.4618096934167606
33,55,CV+,0.9,3.358316741795838
33,55,split,0.91,3.4640905691879476
34,55,naive,0.9,3.2484469741475333
34,55,jackknife,0.9,3.4359415945543783
34,55,jackknife+,0.9,3.4276918691615132
34,55,jackknife-mm,0.9,3.5292144940008567
34,55,CV+,0.9,3.4500261522648468
34,55,split,0.9,3.643139740574518
35,55,naive,0.86,3.0690245815493653
35,55,jackknife,0.88,3.230162078506538
35,55,jackknife+,0.88,3.2248573970555476
35,55,jackknife-mm,0.88,3.3145778812650595
35,55,CV+,0.87,3.202574131434758
35,55,split,0.87,3.3672040470360174
36,55,naive,0.92,3.2522725755414057
36,55,jackknife,0.94,3.4606196120583785
36,55,jackknife+,0.94,3.468169726756069
36,55,jackknife-mm,0.94,3.547791529975583
36,55,CV+,0.94,3.521149254300438
36,55,split,0.96,3.6519803815949063
37,55,naive,0.94,3.310447253973795
37,55,jackknife,0.96,3.5183182568434113
37,55,jackknife+,0.96,3.5133956305381786
37,55,jackknife-mm,0.96,3.6082532546606108
37,55,CV+,0.96,3.5265185250428392
37,55,split,0.95,3.5980610267571733
38,55,naive,0.9,3.162913413102323
38,55,jackknife,0.91,3.3634469354928846
38,55,jackknife+,0.91,3.366525273943737
38,55,jackknife-mm,0.93,3.446958258203383
38,55,CV+,0.91,3.402397656006624
38,55,split,0.92,3.705654837738999
39,55,naive,0.81,3.183320330313585
39,55,jackknife,0.82,3.336837183152813
39,55,jackknife+,0.83,3.3493740764788664
39,55,jackknife-mm,0.84,3.4234951556763673
39,55,CV+,0.84,3.3798226293274087
39,55,split,0.84,3.5752899193429157
40,55,naive,0.91,3.250105811963574
40,55,jackknife,0.93,3.477754924684765
40,55,jackknife+,0.93,3.464961523500088
40,55,jackknife-mm,0.94,3.562938475504426
40,55,CV+,0.93,3.4873912986689333
40,55,split,0.92,3.6549945515260394
41,55,naive,0.9,3.224559156017841
41,55,jackknife,0.91,3.3706229673208754
41,55,jackknife+,0.92,3.3876967036271113
41,55,jackknife-mm,0.92,3.4621091159365482
41,55,CV+,0.92,3.4624614214511
41,55,split,0.94,3.484436479403107
42,55,naive,0.88,3.1677988367498746
42,55,jackknife,0.9,3.3858597654089015
42,55,jackknife+,0.9,3.37992325327784
42,55,jackknife-mm,0.9,3.473758777120759
42,55,CV+,0.9,3.421569351046411
42,55,split,0.9,3.533944612448867
43,55,naive,0.83,3.13901118874651
43,55,jackknife,0.85,3.3050717714246463
43,55,jackknife+,0.85,3.3099117771483946
43,55,jackknife-mm,0.87,3.391225746123755
43,55,CV+,0.85,3.3112857652422063
43,55,split,0.85,3.3550384786796097
44,55,naive,0.84,3.1913438684973867
44,55,jackknife,0.87,3.3671180643004073
44,55,jackknife+,0.87,3.3674242495811098
44,55,jackknife-mm,0.87,3.4658161286467633
44,55,CV+,0.87,3.423306604250497
44,55,split,0.89,3.731938408233707
45,55,naive,0.83,3.192704102097253
45,55,jackknife,0.84,3.390505444857882
45,55,jackknife+,0.84,3.3928448778935665
45,55,jackknife-mm,0.84,3.4813230961217245
45,55,CV+,0.84,3.450224919646083
45,55,split,0.84,3.6197868364778447
46,55,naive,0.87,3.2422066332389194
46,55,jackknife,0.93,3.445837612976563
46,55,jackknife+,0.93,3.4440554584040433
46,55,jackknife-mm,0.93,3.5295751126719948
46,55,CV+,0.93,3.463557095218425
46,55,split,0.89,3.5327166967056405
47,55,naive,0.88,3.229331300586374
47,55,jackknife,0.9,3.427430847728297
47,55,jackknife+,0.9,3.4285184366685217
47,55,jackknife-mm,0.9,3.513597813822276
47,55,CV+,0.9,3.4655002218645103
47,55,split,0.92,3.632340482400232
48,55,naive,0.86,3.0315584659930765
48,55,jackknife,0.88,3.194271238216237
48,55,jackknife+,0.88,3.1873544428317446
48,55,jackknife-mm,0.88,3.283649376507057
48,55,CV+,0.88,3.240852082035997
48,55,split,0.89,3.3961414358524795
49,55,naive,0.9,3.2890322975161097
49,55,jackknife,0.92,3.4904650640980943
49,55,jackknife+,0.92,3.4898355936598504
49,55,jackknife-mm,0.92,3.580234348186634
49,55,CV+,0.92,3.499817318200205
49,55,split,0.92,3.4653359867113926
0,60,naive,0.86,3.2120412896171255
0,60,jackknife,0.89,3.4309806504960147
0,60,jackknife+,0.89,3.434861811582903
0,60,jackknife-mm,0.9,3.5244314162544588
0,60,CV+,0.9,3.475102509947541
0,60,split,0.91,3.6566063651411995
1,60,naive,0.93,3.2511753362642826
1,60,jackknife,0.95,3.4670007450402114
1,60,jackknife+,0.95,3.460529730020412
1,60,jackknife-mm,0.95,3.567457499229754
1,60,CV+,0.95,3.5342194884536786
1,60,split,0.93,3.476925388249522
2,60,naive,0.87,3.229016856415519
2,60,jackknife,0.88,3.4421822262456248
2,60,jackknife+,0.88,3.442954544867778
2,60,jackknife-mm,0.91,3.5333915974591874
2,60,CV+,0.88,3.461499075754963
2,60,split,0.89,3.4047033511940095
3,60,naive,0.94,3.170791177525183
3,60,jackknife,0.94,3.3553183943688674
3,60,jackknife+,0.94,3.3596532135509873
3,60,jackknife-mm,0.94,3.4536731504974716
3,60,CV+,0.94,3.3613506016301318
3,60,split,0.96,3.7511785949774517
4,60,naive,0.87,3.2017380222133225
4,60,jackknife,0.89,3.422577920405674
4,60,jackknife+,0.89,3.4145097121766854
4,60,jackknife-mm,0.89,3.5140443315314513
4,60,CV+,0.89,3.4782113139189423
4,60,split,0.88,3.5971472559819886
5,60,naive,0.89,3.1545653445786628
5,60,jackknife,0.9,3.350641085579582
5,60,jackknife+,0.9,3.359306386194598
5,60,jackknife-mm,0.91,3.44053766225916
5,60,CV+,0.91,3.405169546665739
5,60,split,0.89,3.4399649818755993
6,60,naive,0.87,3.205199495241288
6,60,jackknife,0.92,3.4144979104040676
6,60,jackknife+,0.93,3.412934597449596
6,60,jackknife-mm,0.94,3.509833668374561
6,60,CV+,0.94,3.49051261354266
6,60,split,0.88,3.6280032244944582
7,60,naive,0.87,3.1391568474498954
7,60,jackknife,0.93,3.3392333788605857
7,60,jackknife+,0.93,3.340806142414324
7,60,jackknife-mm,0.93,3.438047791484655
7,60,CV+,0.93,3.396356782975114
7,60,split,0.9,3.4721821903211936
8,60,naive,0.85,3.2370345600579635
8,60,jackknife,0.88,3.430327759059417
8,60,jackknife+,0.88,3.4302237443841848
8,60,jackknife-mm,0.89,3.5248011289054255
8,60,CV+,0.89,3.4679123435705423
8,60,split,0.83,3.422973916975634
9,60,naive,0.85,3.3583726092736406
9,60,jackknife,0.89,3.560070716645616
9,60,jackknife+,0.89,3.561598807420604
9,60,jackknife-mm,0.89,3.653050135588776
9,60,CV+,0.89,3.5545438058472048
9,60,split,0.88,3.633404106087694
10,60,naive,0.86,3.1693713078395613
10,60,jackknife,0.86,3.3720900617531644
10,60,jackknife+,0.86,3.3669644472975495
10,60,jackknife-mm,0.88,3.462545083799572
10,60,CV+,0.88,3.4400642446786738
10,60,split,0.87,3.7207371059994894
11,60,naive,0.87,3.122526641464311
11,60,jackknife,0.89,3.328992633246872
11,60,jackknife+,0.89,3.321075869674656
11,60,jackknife-mm,0.9,3.420525456619503
11,60,CV+,0.89,3.3580933651526546
11,60,split,0.9,3.4043930999382384
12,60,naive,0.8,3.057234191039674
12,60,jackknife,0.84,3.260510655114996
12,60,jackknife+,0.84,3.263002087519744
12,60,jackknife-mm,0.85,3.3563184455112833
12,60,CV+,0.84,3.3143331843646386
12,60,split,0.83,3.22699702905669
13,60,naive,0.85,3.1782162729014316
13,60,jackknife,0.85,3.3847176989533
13,60,jackknife+,0.85,3.374713948456368
13,60,jackknife-mm,0.87,3.4801810334454495
13,60,CV+,0.85,3.3844138011557203
13,60,split,0.87,3.614537430623939
14,60,naive,0.82,3.2601138178561837
14,60,jackknife,0.83,3.4315508085373385
14,60,jackknife+,0.83,3.43887009712949
14,60,jackknife-mm,0.84,3.5206682366540263
14,60,CV+,0.83,3.4168411389041693
14,60,split,0.83,3.44643140204124
15,60,naive,0.88,3.1015908356925492
15,60,jackknife,0.89,3.277366532022415
15,60,jackknife+,0.89,3.285739825175966
15,60,jackknife-mm,0.9,3.36537964019502
15,60,CV+,0.9,3.3188609183469264
15,60,split,0.89,3.3018609584882994
16,60,naive,0.79,3.3328117075472563
16,60,jackknife,0.81,3.500859336795977
16,60,jackknife+,0.81,3.5063844479850896
16,60,jackknife-mm,0.83,3.597550675152719
16,60,CV+,0.81,3.518625914919472
16,60,split,0.83,3.565942612312824
17,60,naive,0.89,3.1191305723142824
17,60,jackknife,0.92,3.3517298218716496
17,60,jackknife+,0.92,3.344515563913713
17,60,jackknife-mm,0.95,3.4447111486766158
17,60,CV+,0.92,3.33863197573081
17,60,split,0.94,3.5211572437565355
18,60,naive,0.91,3.074967806194883
18,60,jackknife,0.93,3.2445235824948155
18,60,jackknife+,0.93,3.2567282977934813
18,60,jackknife-mm,0.93,3.3340275348981794
18,60,CV+,0.93,3.3341881478067807
18,60,split,0.93,3.4085196693880353
19,60,naive,0.78,3.04808245134554
19,60,jackknife,0.81,3.237810489882236
19,60,jackknife+,0.81,3.2398478045322343
19,60,jackknife-mm,0.83,3.32652639654025
19,60,CV+,0.82,3.26119581179345
19,60,split,0.84,3.2582549134646324
20,60,naive,0.89,3.3518135513325196
20,60,jackknife,0.91,3.5695252388817904
20,60,jackknife+,0.91,3.5611043528458914
20,60,jackknife-mm,0.91,3.6679275071400483
20,60,CV+,0.91,3.592529233544943
20,60,split,0.93,3.6699675952372064
21,60,naive,0.92,3.2671968235367235
21,60,jackknife,0.93,3.501418809282013
21,60,jackknife+,0.93,3.4911178508137364
21,60,jackknife-mm,0.93,3.593432495758861
21,60,CV+,0.93,3.459057794649658
21,60,split,0.94,3.7164095849411565
22,60,naive,0.85,3.2167643694054404
22,60,jackknife,0.89,3.422013965951351
22,60,jackknife+,0.88,3.414621293884599
22,60,jackknife-mm,0.92,3.517036748813701
22,60,CV+,0.89,3.451698404865384
22,60,split,0.89,3.5262301309261748
23,60,naive,0.84,3.0670380191111053
23,60,jackknife,0.86,3.250360175753394
23,60,jackknife+,0.87,3.252100409841849
23,60,jackknife-mm,0.87,3.3415561900944164
23,60,CV+,0.87,3.3112504221015877
23,60,split,0.88,3.509146739523997
24,60,naive,0.9,3.247302616294176
24,60,jackknife,0.92,3.442404913835787
24,60,jackknife+,0.92,3.437296920437583
24,60,jackknife-mm,0.92,3.5295407850723843
24,60,CV+,0.92,3.4481669252522686
24,60,split,0.93,3.5167318348537204
25,60,naive,0.87,3.081913049621055
25,60,jackknife,0.88,3.2399998072419085
25,60,jackknife+,0.88,3.253522927085167
25,60,jackknife-mm,0.88,3.327482604270855
25,60,CV+,0.88,3.351152728671697
25,60,split,0.9,3.4695121000193634
26,60,naive,0.91,3.1444512254911943
26,60,jackknife,0.95,3.358119669816937
26,60,jackknife+,0.95,3.3603674251832074
26,60,jackknife-mm,0.95,3.4526514464473967
26,60,CV+,0.95,3.4262554491753825
26,60,split,0.93,3.322764632878813
27,60,naive,0.91,3.3021785585469847
27,60,jackknife,0.93,3.5178516060440352
27,60,jackknife+,0.93,3.5065984774934127
27,60,jackknife-mm,0.93,3.615561059908367
27,60,CV+,0.93,3.5071668735070887
27,60,split,0.96,3.7037660568732353
28,60,naive,0.82,3.1428139856227513
28,60,jackknife,0.84,3.358946801118783
28,60,jackknife+,0.84,3.3553096486769722
28,60,jackknife-mm,0.86,3.453721675457251
28,60,CV+,0.84,3.3525598164906243
28,60,split,0.86,3.4691996086639225
29,60,naive,0.88,3.3685257842797736
29,60,jackknife,0.9,3.5976897813397035
29,60,jackknife+,0.9,3.594288151940847
29,60,jackknife-mm,0.9,3.6921892710361117
29,60,CV+,0.9,3.580144387693877
29,60,split,0.91,3.634197922357539
30,60,naive,0.86,3.11380693377044
30,60,jackknife,0.86,3.2685600950870612
30,60,jackknife+,0.86,3.271441005284673
30,60,jackknife-mm,0.88,3.3602623139060768
30,60,CV+,0.88,3.339037633089354
30,60,split,0.87,3.365852902948989
31,60,naive,0.82,3.356647046034863
31,60,jackknife,0.84,3.5789635342171677
31,60,jackknife+,0.84,3.5863281553709725
31,60,jackknife-mm,0.87,3.67779860971984
31,60,CV+,0.84,3.607680988444116
31,60,split,0.86,3.6800274405013016
32,60,naive,0.93,3.106617216028098
32,60,jackknife,0.94,3.298249663823191
32,60,jackknife+,0.94,3.301333612382658
32,60,jackknife-mm,0.94,3.393409257909687
32,60,CV+,0.94,3.2799215272208846
32,60,split,0.9,3.2348070760023644
33,60,naive,0.89,3.1108456152039707
33,60,jackknife,0.9,3.2944672076211594
33,60,jackknife+,0.9,3.2928001351837115
33,60,jackknife-mm,0.91,3.388945056192889
33,60,CV+,0.91,3.3112646342629666
33,60,split,0.88,3.4662423785284373
34,60,naive,0.83,3.025819022640599
34,60,jackknife,0.85,3.185206772837313
34,60,jackknife+,0.85,3.194072982091259
34,60,jackknife-mm,0.85,3.2772939827595455
34,60,CV+,0.85,3.281171869287429
34,60,split,0.85,3.240652079791268
35,60,naive,0.88,3.1177259038936938
35,60,jackknife,0.91,3.2980450211294046
35,60,jackknife+,0.91,3.2967068137699123
35,60,jackknife-mm,0.91,3.3930787647614555
35,60,CV+,0.91,3.375373348368524
35,60,split,0.91,3.409624900091614
36,60,naive,0.87,3.1917338106366118
36,60,jackknife,0.89,3.394576160848141
36,60,jackknife+,0.88,3.389158977876646
36,60,jackknife-mm,0.9,3.493693657438148
36,60,CV+,0.89,3.420579503366674
36,60,split,0.9,3.4415183523682513
37,60,naive,0.87,3.2131944439962967
37,60,jackknife,0.88,3.4006632180597767
37,60,jackknife+,0.88,3.401575134048827
37,60,jackknife-mm,0.9,3.490460661716306
37,60,CV+,0.89,3.4825508545419352
37,60,split,0.91,3.5879039953819447
38,60,naive,0.87,3.1613181778534285
38,60,jackknife,0.89,3.3701293188477934
38,60,jackknife+,0.89,3.371642910581275
38,60,jackknife-mm,0.9,3.4663049887795188
38,60,CV+,0.9,3.3715324870967063
38,60,split,0.91,3.5584633520659685
39,60,naive,0.92,3.2870066484613343
39,60,jackknife,0.93,3.526887514387169
39,60,jackknife+,0.93,3.519587786370106
39,60,jackknife-mm,0.93,3.6201621706323253
39,60,CV+,0.93,3.573265654388577
39,60,split,0.92,3.8712451007536814
40,60,naive,0.93,3.2225553842380736
40,60,jackknife,0.93,3.4309901464871846
40,60,jackknife+,0.94,3.4269720882594314
40,60,jackknife-mm,0.94,3.524131892088542
40,60,CV+,0.94,3.4686153351928897
40,60,split,0.95,3.5483798931362376
41,60,naive,0.91,3.227649945498206
41,60,jackknife,0.93,3.4534802143308743
41,60,jackknife+,0.93,3.45012280921321
41,60,jackknife-mm,0.93,3.5486832228311713
41,60,CV+,0.94,3.505052125758727
41,60,split,0.96,3.519556327319094
42,60,naive,0.85,3.0236114208615827
42,60,jackknife,0.87,3.183004880295623
42,60,jackknife+,0.87,3.183497044257752
42,60,jackknife-mm,0.88,3.2765500001584953
42,60,CV+,0.87,3.2316250391055332
42,60,split,0.86,3.3049707003042545
43,60,naive,0.85,3.089834028551233
43,60,jackknife,0.9,3.2677232229357456
43,60,jackknife+,0.9,3.274409180507579
43,60,jackknife-mm,0.91,3.3622480317988677
43,60,CV+,0.9,3.2458336928588545
43,60,split,0.9,3.358060159103126
44,60,naive,0.89,3.2361073575184536
44,60,jackknife,0.9,3.4401360409848447
44,60,jackknife+,0.9,3.442400971095262
44,60,jackknife-mm,0.9,3.5313081595942126
44,60,CV+,0.9,3.500986315140444
44,60,split,0.9,3.649412119703486
45,60,naive,0.94,3.17410970691335
45,60,jackknife,0.95,3.378159619361094
45,60,jackknife+,0.97,3.3832940564535057
45,60,jackknife-mm,0.97,3.464461073095259
45,60,CV+,0.96,3.38870897429229
45,60,split,0.93,3.3410796594940075
46,60,naive,0.9,3.1297360951976465
46,60,jackknife,0.93,3.2939863664366227
46,60,jackknife+,0.93,3.2955904076886218
46,60,jackknife-mm,0.93,3.3833997876816175
46,60,CV+,0.93,3.3330254123770486
46,60,split,0.91,3.2071239608740725
47,60,naive,0.85,3.199498190508073
47,60,jackknife,0.87,3.402557426420289
47,60,jackknife+,0.87,3.4088439901717362
47,60,jackknife-mm,0.88,3.4932524488435153
47,60,CV+,0.87,3.391927862511652
47,60,split,0.9,3.5167466097920492
48,60,naive,0.85,3.2080174115405167
48,60,jackknife,0.88,3.4277590407508933
48,60,jackknife+,0.88,3.420237798188273
48,60,jackknife-mm,0.89,3.5232678518198948
48,60,CV+,0.88,3.4051579824959077
48,60,split,0.85,3.475985818614669
49,60,naive,0.87,3.080764199354866
49,60,jackknife,0.88,3.2625279233489546
49,60,jackknife+,0.88,3.258131737252072
49,60,jackknife-mm,0.88,3.356024783338217
49,60,CV+,0.88,3.2823347838298718
49,60,split,0.88,3.218633005146673
0,65,naive,0.9,3.2021673776875956
0,65,jackknife,0.9,3.4359126097652193
0,65,jackknife+,0.9,3.4318444278699904
0,65,jackknife-mm,0.91,3.533319420820393
0,65,CV+,0.9,3.4070681092388835
0,65,split,0.9,3.487130799671247
1,65,naive,0.89,3.2325175334644483
1,65,jackknife,0.91,3.4593775347288602
